2024-01-21 18:33:25,744: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-21 18:33:26,960: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-01-21 18:33:26,965: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 18:33:26,966: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-01-21 18:33:26,967: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 18:33:26,968: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 18:33:26[0m
2024-01-21 18:33:26,970: root: INFO: [32mNew market order of | 10 SPY buy | with status unprocessed was submitted.[0m
2024-01-21 18:33:26,975: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 18:33:26[0m
2024-01-21 18:33:26,975: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 18:33:26,975: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 18:33:27,589: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 18:33:27,591: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-01-21 18:33:27,591: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-01-21 18:33:27,605: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 18:33:27,608: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-01-21 18:33:27,610: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-01-21 18:33:27,612: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 18:33:27,614: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-01-21 18:33:27,615: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-01-21 18:33:27,616: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 18:33:27,617: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-01-21 18:33:27,619: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 18:33:27,621: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 18:33:27,622: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 18:33:27,623: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-01-21 18:33:27,624: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 18:33:27,627: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,627: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,628: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 18:33:27,630: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-01-21 18:33:27,631: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-01-21 18:33:27,634: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,634: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,636: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 18:33:27,638: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-01-21 18:33:27,638: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-01-21 18:33:27,648: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,649: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,652: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 18:33:27,656: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-01-21 18:33:27,658: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-01-21 18:33:27,664: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,664: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,667: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 18:33:27,670: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-01-21 18:33:27,671: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-01-21 18:33:27,681: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,682: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,686: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 18:33:27,694: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-01-21 18:33:27,696: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-01-21 18:33:27,703: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 18:33:27,709: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-01-21 18:33:27,716: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-01-21 18:33:27,716: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 18:33:27,722: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-01-21 18:33:27,725: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 18:33:27,729: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 18:33:27,733: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 18:33:27,737: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-01-21 18:33:27,737: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 18:33:27,746: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,746: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,750: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 18:33:27,753: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-01-21 18:33:27,754: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-01-21 18:33:27,761: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,762: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 18:33:27[0m
2024-01-21 18:33:27,764: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 18:33:27,769: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-01-21 18:33:27,771: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-01-21 18:33:27,782: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 18:33:27[0m
