2024-01-21 19:20:23,773: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-21 19:20:24,986: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-01-21 19:20:24,990: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 19:20:24,992: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-01-21 19:20:24,993: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 19:20:24,997: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 19:20:24[0m
2024-01-21 19:20:25,127: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,129: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,129: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,129: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,131: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,132: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,132: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,133: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,133: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,133: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,133: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,135: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-01-21 19:20:25,135: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,135: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,139: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,141: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,141: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,145: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,147: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-01-21 19:20:25,147: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 19:20:25,147: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,148: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,148: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,149: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,149: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,151: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,155: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-01-21 19:20:25,156: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,158: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,162: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 19:20:25,162: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,162: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,165: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,166: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,166: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,168: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,171: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-01-21 19:20:25,172: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 19:20:25,181: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,182: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,185: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,186: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,186: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,186: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,188: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,189: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,189: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,191: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,195: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 19:20:25,201: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-01-21 19:20:25,203: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-01-21 19:20:25,207: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,208: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,210: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,214: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,215: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,215: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,219: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,219: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,219: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,219: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,221: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 19:20:25,222: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-01-21 19:20:25,223: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-01-21 19:20:25,231: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,232: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,235: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,237: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,237: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,237: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,239: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,240: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,240: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,242: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,244: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 19:20:25,246: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-01-21 19:20:25,246: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-01-21 19:20:25,251: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,251: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,253: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,255: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,255: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,255: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,258: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,258: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,261: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,262: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 19:20:25,264: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-01-21 19:20:25,265: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-01-21 19:20:25,271: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,271: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,272: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,273: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,273: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,273: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,276: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,278: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,278: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,281: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,284: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 19:20:25,286: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-01-21 19:20:25,287: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-01-21 19:20:25,296: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 19:20:25,297: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,297: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,299: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,300: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,300: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,302: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,305: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,305: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,307: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,308: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,308: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,309: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,310: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-01-21 19:20:25,311: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,311: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,313: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,313: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,313: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,314: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,315: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-01-21 19:20:25,315: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 19:20:25,315: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,315: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,317: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,318: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,318: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,321: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,327: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-01-21 19:20:25,329: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,331: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,334: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 19:20:25,334: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,335: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,341: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,342: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,342: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,345: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-01-21 19:20:25,346: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 19:20:25,353: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,354: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,355: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,356: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,356: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,356: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,357: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,358: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,359: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 19:20:25,361: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-01-21 19:20:25,361: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-01-21 19:20:25,364: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,364: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,366: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,369: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,370: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,370: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,376: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,377: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,382: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,385: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 19:20:25,387: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-01-21 19:20:25,388: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-01-21 19:20:25,390: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,391: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,393: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,394: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,394: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,395: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,397: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 19:20:25,399: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-01-21 19:20:25,399: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-01-21 19:20:25,403: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,404: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,406: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,406: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 19:20:25[0m
2024-01-21 19:20:25,406: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,406: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,407: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,407: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,407: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,409: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 19:20:25,410: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-01-21 19:20:25,410: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-01-21 19:20:25,414: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 19:20:25,417: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,417: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,418: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,419: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,419: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,425: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,430: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,431: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,433: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,434: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,434: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,436: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,439: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-01-21 19:20:25,439: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,440: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,441: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,441: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,442: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,442: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,445: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-01-21 19:20:25,446: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 19:20:25,446: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,446: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,447: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,448: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,448: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,449: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,450: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-01-21 19:20:25,453: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,455: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,456: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 19:20:25,456: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,456: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,457: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,458: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,458: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,458: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,459: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-01-21 19:20:25,459: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 19:20:25,460: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,460: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,461: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,462: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,462: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,465: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,470: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-01-21 19:20:25,471: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-01-21 19:20:25,471: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,471: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,472: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,472: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 19:20:25,472: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,474: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 19:20:25,476: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-01-21 19:20:25,476: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 19:20:25,476: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-01-21 19:20:26,263: root: INFO: Backtesting finished
2024-01-21 19:20:37,917: backtest_stats: INFO: Backtest took 0:00:14.147273 for a speed of 0.000
